#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      264.5   159.4    80.4   129.6   143.0   226.0   280.6   317.4   346.5   384.8   436.2   522.0   694.3  1055.9  5103.7 153333.7   155000  1744878938640  1744878943841
read      251.4   105.0    80.4   133.9   148.7   230.1   273.9   301.2   321.3   346.5   381.3   435.4   565.6   784.3  2053.4 159563.0   160000  1744878945345  1744878950547
read      265.5   121.4    74.4   130.9   145.7   237.4   292.9   326.2   351.5   382.0   422.5   485.8   630.3   922.3  2196.3 164716.0   165000  1744878952051  1744878957250
read      259.8   135.3    74.4   137.3   152.1   234.7   278.7   306.7   328.4   356.7   396.1   463.5   617.0   927.0  4584.4 168047.8   170000  1744878958754  1744878963959
read      278.0   156.1    68.9   134.4   149.1   230.5   281.5   319.2   354.5   406.6   486.7   602.3   815.1  1112.3  3008.7 163725.2   175000  1744878965463  1744878970663
read      283.2   141.5    74.4   144.6   161.6   250.5   297.7   329.6   356.0   391.9   445.3   542.4   750.9  1089.5  1917.4 172576.5   180000  1744878972167  1744878977368
read      274.9   123.6    80.4   147.2   164.3   252.1   295.3   321.6   343.0   370.4   409.7   482.3   643.3   903.0  3031.9 179744.3   185000  1744878978873  1744878984075
read      282.4   116.0    80.4   146.4   164.3   263.0   314.0   344.4   367.2   393.4   426.2   473.5   581.1   875.6  1709.3 183701.7   190000  1744878985579  1744878990785
read      299.7   123.1    80.4   166.0   186.1   275.2   317.0   343.4   365.3   393.5   435.0   522.3   720.9  1078.4  2497.9 184429.8   195000  1744878992289  1744878997493
read      308.0   133.9    74.4   154.2   173.7   290.9   342.9   371.2   392.9   419.7   458.2   527.8   687.9  1093.6  3318.9 184603.6   200000  1744878998997  1744879004199
read      311.1   144.4    80.4   153.7   172.8   284.7   341.3   373.4   398.8   431.5   480.2   566.5   746.2  1155.3  2562.4 183297.5   205000  1744879005704  1744879010906
read      302.5   126.6    86.8   169.2   189.4   283.4   328.7   355.8   375.8   400.7   433.9   491.1   632.8  1133.5  2558.8 192956.1   210000  1744879012411  1744879017612
read      317.2   115.9    86.8   195.8   220.4   307.2   339.5   358.7   372.2   391.1   416.0   461.1   602.1  1063.8  3844.6 197053.7   215000  1744879019117  1744879024317
read      311.1   115.1    86.8   182.8   203.9   290.4   334.4   362.3   383.8   410.0   445.1   498.8   623.8  1127.6  2619.1 195677.3   220000  1744879025822  1744879031023
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 82.26%,46.77%,100.00%
