#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      231.3    99.4    74.4   114.9   125.7   215.0   270.9   297.6   315.2   335.1   359.5   394.5   464.5   619.0  2031.8  70132.6    70000  1744876889719  1744876894921
read      229.5   104.7    74.4   114.2   124.7   211.3   267.0   295.0   313.5   334.1   358.8   393.6   461.9   607.7  2714.1  75199.4    75000  1744876896424  1744876901627
read      229.1   116.4    80.4   114.3   124.9   208.9   263.6   292.7   311.9   333.4   359.5   395.9   466.7   673.9  4200.0  79806.4    80000  1744876903130  1744876908331
read      233.2   109.3    80.4   114.8   125.9   211.6   268.3   298.3   318.3   341.2   369.1   407.8   495.0   675.3  2657.1  85090.8    85000  1744876909835  1744876915036
read      228.3    97.6    74.4   116.0   127.0   207.4   259.7   289.6   309.9   332.7   360.3   398.1   471.8   623.0  1541.1  90325.1    90000  1744876916540  1744876921747
read      234.4   108.9    80.4   117.6   129.0   211.8   265.2   295.1   316.2   340.4   369.4   411.3   507.2   726.6  2616.3  95200.7    95000  1744876923250  1744876928450
read      244.6   115.5    80.4   121.1   133.7   221.3   274.4   304.9   326.0   351.1   383.5   432.7   568.8   819.5  3201.2 100199.2   100000  1744876929953  1744876935156
read      240.5   111.2    74.4   121.0   133.6   218.1   269.4   298.8   319.7   344.4   374.9   422.3   541.5   793.9  2571.5 104612.1   105000  1744876936660  1744876941868
read      243.4   111.7    80.4   123.7   137.3   223.0   272.6   301.4   322.0   346.0   376.0   421.6   526.1   725.8  2410.4 109809.5   110000  1744876943372  1744876948575
read      244.6   101.7    80.4   126.7   140.7   226.0   273.2   301.1   320.8   344.3   373.4   417.1   507.5   711.8  2834.0 115260.1   115000  1744876950079  1744876955279
read      255.9   107.3    80.4   131.2   146.8   237.0   285.8   313.5   333.8   357.7   388.1   433.7   548.2   778.8  1981.6 119859.7   120000  1744876956782  1744876961984
read      265.7   115.4    74.4   139.7   156.1   249.3   295.8   322.0   341.7   364.9   394.0   438.0   544.8   771.0  2593.0 124940.2   125000  1744876963487  1744876968688
read      279.4   103.5    74.4   147.4   165.8   266.1   312.0   337.8   356.9   379.1   408.0   456.0   559.7   765.7  1914.3 130364.2   130000  1744876970191  1744876975392
read      323.3   135.4    74.4   167.3   190.5   309.9   361.5   390.1   410.7   435.2   468.3   521.6   633.7   871.2  4660.1 135105.3   135000  1744876976896  1744876982100
read      442.0   180.3    86.8   228.7   262.4   394.5   520.6   575.1   606.0   636.0   671.6   719.3   805.2  1007.7  4657.1 134614.1   140000  1744876983603  1744876988806
read      438.3   152.5    93.8   235.5   263.3   422.4   512.6   550.8   576.4   603.9   635.4   682.2   775.3   943.9  2709.1 140686.1   145000  1744876990310  1744876995513
read      480.8   182.0    93.8   269.3   298.7   424.0   566.1   624.3   656.4   687.1   723.1   770.4   860.4  1029.3  4610.5 132605.9   150000  1744876997017  1744877002223
read      470.4   180.6   101.3   265.6   292.3   413.5   563.8   613.8   641.2   669.0   698.7   740.3   822.9  1011.7  3798.2 136502.9   155000  1744877003726  1744877008927
read      494.7   188.8   101.3   287.5   315.3   421.8   580.0   652.8   686.5   717.7   748.3   794.7   875.6  1198.9  4847.5 130600.9   160000  1744877010431  1744877015632
read      467.3   177.4    93.8   258.6   284.1   417.5   560.9   607.2   633.5   661.7   690.8   738.2   857.2  1203.1  3774.1 137756.0   165000  1744877017135  1744877022338
read      444.2   179.4    93.8   233.6   260.9   427.0   516.4   555.1   581.3   611.2   646.2   706.9   862.4  1105.9  5033.8 144025.7   170000  1744877023841  1744877029044
read      464.0   175.4   101.3   255.8   281.9   425.7   553.0   597.3   623.2   650.8   682.7   731.0   844.3  1096.4  3243.6 139027.4   175000  1744877030547  1744877035754
read      472.9   178.5    93.8   269.7   295.7   408.8   569.2   621.4   649.2   675.6   705.8   744.4   837.5  1034.1  4082.6 136578.1   180000  1744877037258  1744877042460
read      476.9   181.8    93.8   268.9   297.6   418.7   569.8   623.2   652.3   679.8   711.4   747.0   827.9  1011.7  4664.2 135382.6   185000  1744877043964  1744877049166
read      471.8   171.7    93.8   261.8   290.1   424.5   551.4   604.3   635.5   669.2   706.7   755.1   852.5  1009.0  3332.7 136889.2   190000  1744877050670  1744877055873
read      471.9   168.6   101.3   261.8   289.6   426.7   560.3   609.8   637.4   666.9   698.4   742.9   838.6  1015.3  3227.4 136797.0   195000  1744877057377  1744877062581
read      457.3   181.4    80.4   255.8   281.6   410.5   544.3   591.7   617.9   644.1   674.5   715.0   791.3  1030.9  5022.8 141115.2   200000  1744877064084  1744877069286
read      462.9   178.0    86.8   259.6   285.6   413.6   554.7   601.8   627.0   653.5   682.0   724.4   803.1  1100.8  4545.5 139472.5   205000  1744877070789  1744877075992
read      458.3   166.6    93.8   256.1   281.9   417.1   547.4   592.7   618.5   644.6   675.0   716.1   793.3   943.2  3733.3 140894.8   210000  1744877077496  1744877082697
read      469.2   173.7   109.4   269.9   295.1   402.9   569.8   619.9   646.3   671.1   697.1   735.4   803.6   991.9  4194.9 137669.8   215000  1744877084201  1744877089403
read      451.2   167.6    93.8   246.7   271.2   425.9   545.6   581.7   604.2   627.5   656.3   696.1   818.9  1085.9  3954.1 143039.4   220000  1744877090906  1744877096119
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 82.33%,47.00%,100.00%
