#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      238.6   137.9    80.4   121.2   132.7   214.0   273.1   304.6   325.0   347.0   372.8   408.9   484.5   709.4  6542.2  89805.0    90000  1744895403992  1744895409194
read      242.8   166.9    80.4   122.9   134.9   219.6   278.1   308.6   328.9   351.0   377.4   416.2   499.3   713.9  4145.4  95019.0    95000  1744895410697  1744895415896
read      257.0   191.9    74.4   124.9   137.5   224.9   283.3   314.7   336.4   361.1   392.0   441.9   711.8  2273.7  6130.2  99827.8   100000  1744895417399  1744895422600
read      248.4   150.1    74.4   126.8   139.4   225.3   282.1   312.6   333.4   356.6   384.4   425.6   521.9   779.3  5099.3 104781.8   105000  1744895424103  1744895429302
read      260.8   213.1    74.4   128.8   141.9   230.9   288.2   319.7   342.2   368.3   401.2   459.3   665.4  1080.1 13033.4 110080.8   110000  1744895430805  1744895436006
read      270.6   177.7    80.4   132.4   146.8   241.2   299.2   331.2   353.9   380.4   415.7   479.0   730.1  1123.7  6109.1 114887.6   115000  1744895437510  1744895442712
read      276.9   177.3    80.4   136.0   150.8   247.6   305.2   337.2   360.5   388.2   425.7   497.9   737.8  1061.2  5237.2 119891.9   120000  1744895444215  1744895449418
read      290.3   203.5    80.4   139.3   155.1   259.3   317.0   350.7   375.9   407.0   452.2   535.4   804.8  1098.8  3150.1 124857.4   125000  1744895450921  1744895456122
read      321.0   209.9    80.4   145.5   163.1   281.0   345.6   385.1   415.0   453.1   508.1   658.6   923.0  1140.9  5136.2 129894.6   130000  1744895457625  1744895462830
read      288.3   180.8    80.4   143.6   160.5   260.3   313.3   343.9   367.3   395.7   434.4   509.0   766.1  1064.0  6196.5 134844.8   135000  1744895464333  1744895469532
read      336.8   203.4    86.8   157.5   178.1   302.3   365.5   403.0   432.3   468.2   521.4   638.5   914.4  1144.6  4378.7 139909.0   140000  1744895471035  1744895476237
read      372.1   216.3    80.4   159.9   183.5   329.2   402.8   463.3   512.6   566.1   625.9   705.7   881.0  1232.0  7281.5 141865.4   145000  1744895477739  1744895482942
read      442.0   227.2    86.8   228.4   259.6   409.1   495.6   543.3   577.3   615.9   663.4   732.7   881.3  1206.4  7778.5 142373.7   150000  1744895484445  1744895489646
read      433.1   206.3    93.8   222.8   253.0   404.8   483.9   528.0   559.3   596.3   644.1   720.5   911.6  1194.8  4743.2 146571.8   155000  1744895491149  1744895496358
read      438.2   218.4    93.8   231.4   259.1   415.2   502.6   542.2   569.3   598.7   636.5   695.7   899.2  1150.9  6573.9 146509.6   160000  1744895497861  1744895503062
read      452.4   217.7    86.8   238.7   268.4   420.6   511.2   557.9   589.3   625.9   671.0   738.1   927.5  1210.6  6681.9 142622.4   165000  1744895504565  1744895509767
read      463.4   229.4    86.8   238.5   269.0   428.0   517.9   568.9   604.6   644.3   694.1   775.4   988.6  1429.2  7431.6 139373.6   170000  1744895511270  1744895516470
read      451.3   251.6    93.8   229.6   259.5   418.7   503.7   549.0   582.4   621.2   671.2   750.5  1018.0  1383.6  7277.7 143010.8   175000  1744895517973  1744895523173
read      445.9   221.3    93.8   220.9   256.5   404.8   470.6   524.2   573.9   635.6   702.6   785.8   963.7  1455.5  5681.9 144069.8   180000  1744895524676  1744895529885
read      451.3   219.3    93.8   238.6   266.4   422.7   516.2   559.7   588.8   622.3   663.7   729.8   941.0  1181.5  4652.5 143139.0   185000  1744895531388  1744895536588
read      453.1   227.6    93.8   239.5   268.4   422.1   513.8   559.7   590.3   625.7   669.5   736.3   911.3  1259.3  8325.3 142562.5   190000  1744895538091  1744895543293
read      453.6   254.9    93.8   229.8   260.9   420.1   501.3   548.7   584.6   627.1   681.9   770.0  1003.4  1364.5  7200.2 142502.0   195000  1744895544796  1744895549995
read      455.4   220.1    93.8   235.3   265.1   423.8   508.5   556.4   591.4   633.0   685.0   762.7   943.1  1274.2  4400.3 141883.2   200000  1744895551498  1744895556705
read      428.5   191.5    93.8   227.6   255.4   408.5   489.5   528.0   553.6   584.1   622.7   682.2   834.5  1079.8  5901.0 150574.0   205000  1744895558207  1744895563413
read      448.1   223.7    86.8   229.3   259.0   422.5   500.1   540.7   571.0   607.3   658.0   750.1   990.2  1257.1  7471.1 144202.0   210000  1744895564917  1744895570122
read      447.1   209.6    93.8   230.2   261.3   417.8   494.7   540.8   576.3   619.0   673.8   752.1   907.1  1223.0  6071.3 144435.3   215000  1744895571624  1744895576825
read      438.2   215.7    86.8   228.2   257.7   414.4   493.7   534.2   562.7   594.6   637.7   713.5   932.1  1175.8  5249.2 147314.2   220000  1744895578328  1744895583531
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 87.69%,51.76%,100.00%
