#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      211.8   138.9    86.8   129.4   139.1   190.5   215.4   230.0   241.4   256.3   281.0   339.4   626.7  1784.4  4730.2  30107.5    30165  1744664044197  1744664054296
read      197.9    92.5    86.8   127.4   135.9   185.0   208.2   221.1   230.9   243.1   260.7   295.3   445.3  1259.4  3201.6  30170.0    30170  1744664055811  1744664065908
read      196.7    85.5    86.8   126.2   135.3   186.3   210.2   223.2   232.4   244.6   261.0   291.9   406.3   820.1  3145.6  30255.4    30175  1744664067421  1744664077526
read      209.5   105.2    86.8   133.1   142.6   194.5   218.4   231.8   242.3   254.9   274.2   317.1   522.6  1342.3  3252.2  30223.5    30180  1744664079039  1744664089136
read      206.7   121.7    86.8   128.7   138.4   190.0   213.9   227.7   237.4   251.8   272.4   318.1   549.0  1494.5  3985.7  30132.6    30185  1744664090650  1744664100752
read      216.8   139.9    86.8   130.5   140.2   193.7   218.6   233.5   246.0   262.4   289.4   359.0   672.6  1899.3  4032.8  30157.8    30190  1744664102265  1744664112363
read      207.3   101.3    93.8   132.3   141.9   192.4   216.2   229.9   240.1   253.4   273.2   316.1   499.5  1094.2  3787.2  30260.1    30195  1744664113877  1744664123976
read      202.0    93.0    86.8   128.2   137.7   188.6   212.1   225.3   234.5   247.9   266.9   307.4   488.0  1068.3  3202.8  30105.4    30200  1744664125490  1744664135591
read      197.2   108.8    86.8   128.7   137.9   185.9   207.7   219.6   229.3   240.7   257.5   291.5   423.1   942.0  3618.7  30166.5    30205  1744664137106  1744664147204
read      208.3   114.9    80.4   129.5   139.0   189.5   212.9   226.6   236.2   251.1   272.7   325.5   623.2  1558.8  3149.4  30182.7    30210  1744664148717  1744664158818
read      210.6   131.3    86.8   130.1   139.7   189.8   213.7   227.6   237.5   252.1   273.7   328.9   643.1  1855.0  3927.4  30261.0    30215  1744664160331  1744664170467
read      199.8   114.2    86.8   124.3   134.0   185.3   208.6   221.5   231.3   244.1   262.9   302.0   502.7  1373.2  4186.9  30230.5    30220  1744664171982  1744664182210
read      204.7   169.0    86.8   129.0   138.3   188.3   211.0   223.8   233.0   245.8   264.0   301.4   497.5  2270.0  8269.0  30202.4    30225  1744664183726  1744664193922
read      196.0    83.0    86.8   128.9   138.0   187.1   209.2   221.3   230.2   240.9   255.7   284.6   379.3   716.2  3228.4  30221.3    30230  1744664195435  1744664205536
read      192.8    85.6    80.4   123.3   132.3   182.0   205.3   218.1   228.1   239.6   256.3   288.8   399.9   865.4  3249.9  30315.8    30235  1744664207050  1744664217151
read      197.3    95.0    86.8   129.7   138.7   187.7   209.8   222.0   230.9   242.1   257.5   287.9   394.7   769.3  4185.9  30141.0    30240  1744664218664  1744664228764
read      197.1    81.8    86.8   129.5   138.7   186.2   208.4   220.6   230.1   241.8   258.8   291.5   415.1   870.3  2909.8  30244.1    30245  1744664230278  1744664240375
read      197.2   104.7    86.8   126.7   135.4   184.9   207.6   220.1   229.9   241.8   259.3   293.6   437.0  1153.8  3997.2  30233.4    30250  1744664241887  1744664252001
read      200.2   108.8    86.8   130.0   139.5   189.5   212.1   224.7   233.4   245.6   262.1   292.6   409.0  1064.6  3583.5  30339.2    30255  1744664253518  1744664263616
read      195.0    78.6    86.8   126.7   135.7   184.9   208.1   220.5   229.9   241.2   256.9   287.0   396.3   851.4  3002.5  30264.8    30260  1744664265129  1744664275233
read      198.9    88.0    86.8   130.4   139.5   188.6   211.8   224.8   233.7   245.7   261.5   290.3   394.2   793.2  3812.1  30302.7    30265  1744664276745  1744664286845
read      196.3    92.0    86.8   128.7   137.7   186.0   208.4   220.6   229.9   241.2   257.1   288.7   402.4   812.9  3222.8  30155.8    30270  1744664288358  1744664298460
read      196.6    83.4    86.8   129.8   138.9   186.8   208.4   220.1   229.3   240.1   255.5   286.3   396.6   950.5  3001.7  30436.9    30275  1744664299972  1744664310074
read      199.8    91.1    86.8   128.0   136.9   186.3   210.4   224.1   233.8   247.3   266.1   303.0   464.0  1012.1  2865.2  30330.9    30280  1744664311587  1744664321689
read      199.8    99.9    86.8   128.8   138.2   187.7   210.8   223.7   233.0   245.9   263.8   296.5   431.9   967.5  4290.7  30217.5    30285  1744664323204  1744664333304
read      207.0   114.1    80.4   128.6   138.2   189.9   214.8   229.1   239.6   253.2   273.2   318.1   547.4  1532.1  3635.7  30251.2    30290  1744664334817  1744664344917
read      205.9   116.6    86.8   127.1   136.7   187.4   211.4   225.5   235.5   250.2   271.5   320.9   595.7  1526.6  3426.4  30244.4    30295  1744664346430  1744664356529
read      203.9   102.0    86.8   130.4   139.8   190.0   212.9   226.0   235.2   249.0   268.3   308.8   487.6  1147.7  4294.8  30146.8    30300  1744664358043  1744664368143
read      197.7    84.1    93.8   128.3   137.2   186.3   209.1   221.9   231.5   243.9   261.4   294.4   426.1   957.6  2764.0  30274.2    30305  1744664369656  1744664379760
read      196.2    92.2    86.8   129.1   138.0   186.0   207.9   219.8   229.1   239.9   255.1   286.0   396.9   950.0  3318.6  30326.0    30310  1744664381273  1744664391373
read      210.7   133.4    86.8   129.5   138.9   191.1   215.6   229.8   240.5   254.6   276.5   329.3   604.6  1983.9  4258.4  30398.4    30315  1744664392884  1744664402984
read      212.0   129.8    80.4   129.3   139.3   192.0   217.2   232.0   243.8   258.5   281.1   334.3   602.7  1846.6  4123.3  30411.8    30320  1744664404498  1744664414597
read      199.3    81.4    86.8   129.7   138.9   188.1   211.5   224.5   233.5   246.0   263.0   294.1   424.5   914.9  2883.3  30442.9    30325  1744664416108  1744664426210
read      200.7   104.4    80.4   129.0   138.4   188.6   211.5   224.3   233.5   246.5   264.8   299.3   448.3   922.4  3984.5  30310.1    30330  1744664427723  1744664437823
read      194.4    81.1    86.8   127.0   135.4   185.4   208.2   220.3   229.6   240.7   255.8   285.3   382.6   699.6  2895.9  30310.0    30335  1744664439336  1744664449436
read      196.3    89.3    86.8   128.1   136.8   186.1   208.4   220.5   229.7   240.7   256.5   287.0   399.8  1028.7  3620.1  30295.0    30340  1744664450950  1744664461051
read      197.8    73.7    86.8   130.0   139.5   189.4   211.6   223.7   232.3   243.6   258.7   287.5   385.9   718.8  2502.0  30351.2    30345  1744664462563  1744664472681
read      199.5    92.0    93.8   130.7   140.0   189.1   211.8   224.3   233.0   245.0   261.2   290.9   399.4  1014.7  3462.9  30322.6    30350  1744664474197  1744664484296
read      204.1    81.1    93.8   133.5   143.0   194.1   217.5   230.4   239.7   251.8   268.8   298.3   408.3   793.6  3104.0  30354.6    30355  1744664485811  1744664495914
read      201.8    79.8    86.8   133.2   142.5   192.9   215.2   227.6   235.7   248.1   264.1   292.5   390.9   780.3  3220.8  30284.0    30360  1744664497427  1744664507530
read      201.3    88.5    86.8   131.6   141.2   191.8   214.5   227.0   235.3   247.8   264.1   292.6   393.7   832.6  3202.0  30268.4    30365  1744664509043  1744664519142
read      198.8    85.7    86.8   130.9   140.4   190.0   212.7   225.2   233.8   245.6   260.9   288.0   371.5   697.6  3754.7  30384.4    30370  1744664520654  1744664530752
read      201.3    79.4    86.8   131.4   141.1   191.8   215.2   228.3   237.1   249.8   266.4   294.4   391.4   706.4  3159.9  30319.4    30375  1744664532264  1744664542367
read      204.0    94.2    86.8   130.0   139.7   190.8   214.7   228.4   238.1   251.7   270.6   308.8   465.8  1078.2  3341.0  30370.2    30380  1744664543879  1744664553980
read      205.0    90.2    86.8   129.9   139.7   192.9   217.2   231.0   241.5   254.3   273.3   311.1   450.8   954.6  3156.8  30406.9    30385  1744664555494  1744664565593
read      204.0    95.3    86.8   132.9   142.5   193.6   216.6   229.7   238.9   251.2   268.3   297.3   409.6   842.9  4298.3  30433.3    30390  1744664567105  1744664577205
read      204.6    86.9    86.8   132.7   142.3   193.2   216.4   229.5   238.8   251.4   269.0   302.0   434.3  1012.1  2950.8  30515.5    30395  1744664578717  1744664588814
read      204.3    86.3    93.8   131.7   141.2   193.5   217.2   230.5   240.3   252.6   270.3   302.4   424.0   976.5  3059.1  30397.7    30400  1744664590326  1744664600433
read      200.4    87.7    86.8   130.1   139.7   191.5   214.9   227.9   236.5   248.9   265.1   292.5   373.7   670.0  3336.9  30380.1    30405  1744664601946  1744664612047
read      197.6    89.2    86.8   129.0   138.6   188.1   210.9   223.5   232.4   244.2   259.9   288.2   379.6   797.3  3475.1  30301.6    30410  1744664613561  1744664623678
read      195.7    97.9    86.8   126.9   136.4   186.6   209.8   222.3   231.3   242.6   257.6   284.4   363.9   747.8  4551.8  30365.1    30415  1744664625191  1744664635299
read      198.3    79.6    93.8   130.9   140.2   189.6   211.8   224.0   232.7   244.3   259.5   287.4   374.1   756.7  3060.5  30454.9    30420  1744664636813  1744664646914
read      201.5    90.1    93.8   132.3   141.8   192.3   215.0   227.8   236.4   248.7   264.6   291.6   379.1   697.5  4238.1  30334.8    30425  1744664648427  1744664658530
read      201.2    79.6    86.8   133.2   142.4   192.0   215.2   228.2   236.9   249.3   265.3   292.2   379.6   668.4  2654.0  30421.5    30430  1744664660045  1744664670146
read      202.9    95.7    86.8   130.5   140.3   191.7   215.7   229.2   238.8   251.5   269.2   301.1   421.8   843.4  3205.4  30452.7    30435  1744664671662  1744664681763
read      200.9    89.2    86.8   129.7   139.5   190.9   214.5   227.9   237.1   249.9   266.6   295.0   390.8   736.9  3897.8  30458.3    30440  1744664683276  1744664693376
read      200.7    93.1    86.8   129.3   139.3   189.7   213.4   226.6   235.4   248.2   265.1   294.9   411.2   945.6  3463.7  30417.8    30445  1744664694888  1744664704990
read      199.0    81.1    86.8   130.0   139.6   189.6   212.0   224.3   232.8   244.6   260.5   290.4   400.2   813.5  3149.9  30438.2    30450  1744664706505  1744664716604
read      198.8    90.2    93.8   130.1   139.5   188.7   211.2   223.8   232.7   244.7   260.8   289.5   395.4   865.1  3159.0  30527.3    30455  1744664718117  1744664728218
read      202.3    85.8    93.8   132.4   141.9   192.0   214.3   226.8   235.2   247.7   264.4   294.5   415.0   985.2  3203.5  30272.2    30460  1744664729731  1744664739829
read      197.0    68.6    80.4   129.8   139.0   188.7   211.0   223.2   231.9   243.3   258.5   286.8   377.9   690.3  2499.8  30513.7    30465  1744664741343  1744664751443
read      200.6    92.4    93.8   130.7   140.1   190.1   212.3   224.7   233.4   245.5   261.7   292.0   411.0  1124.0  3310.7  30481.2    30470  1744664752956  1744664763059
read      196.6    70.0    93.8   131.5   140.7   188.9   211.0   223.2   231.9   242.9   257.1   282.2   351.6   548.4  2584.2  30462.2    30475  1744664764573  1744664774676
read      197.5    83.9    86.8   131.0   140.4   188.9   210.4   222.3   231.0   241.8   256.3   283.8   371.0   811.8  2979.9  30578.3    30480  1744664776188  1744664786290
read      198.4    81.6    86.8   129.7   139.2   189.8   212.7   225.3   233.9   245.7   260.7   287.2   372.5   703.1  3158.2  30398.0    30485  1744664787802  1744664797904
read      203.6   116.0    86.8   134.0   143.3   193.1   214.9   227.4   235.7   248.3   265.1   295.3   405.4   981.9  3396.4  30459.3    30490  1744664799416  1744664809516
read      206.5   101.7    86.8   131.4   141.2   193.4   216.9   230.5   240.8   253.9   273.4   312.5   463.8  1063.2  4017.4  30493.2    30495  1744664811030  1744664821130
read      201.0    80.6    80.4   130.3   140.3   191.4   214.3   227.2   235.8   248.7   265.6   294.9   399.4   831.5  2727.4  30425.8    30500  1744664822647  1744664832746
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 83.58%,1.50%,100.00%
