timestamp,memcached_cores_usage
1747330824,2
1747330826,2
1747330828,2
1747330830,2
1747330832,2
1747330834,2
1747330836,2
1747330838,2
1747330840,2
1747330842,2
1747330844,2
1747330846,2
1747330848,2
1747330850,2
1747330853,2
1747330855,2
1747330857,2
1747330859,2
1747330861,2
1747330863,2
1747330865,2
1747330867,2
1747330869,2
1747330871,2
1747330873,2
1747330875,2
1747330877,2
1747330879,2
1747330881,2
1747330883,2
1747330885,2
1747330887,2
1747330889,2
1747330891,1
1747330893,1
1747330895,1
1747330897,1
1747330899,1
1747330901,1
1747330903,1
1747330905,1
1747330907,1
1747330909,1
1747330911,1
1747330913,1
1747330915,1
1747330917,1
1747330919,1
1747330921,1
1747330923,1
1747330925,2
1747330927,2
1747330929,2
1747330931,2
1747330933,2
1747330935,2
1747330937,2
1747330939,2
1747330941,2
1747330943,2
1747330945,2
1747330947,2
1747330949,2
1747330951,2
1747330953,2
1747330955,2
1747330957,2
1747330959,2
1747330961,2
1747330963,2
1747330965,2
1747330967,2
1747330969,2
1747330971,1
1747330973,1
1747330975,1
1747330977,1
1747330979,1
1747330981,1
1747330983,1
1747330985,1
1747330987,1
1747330989,1
1747330991,1
1747330993,1
1747330995,1
1747330997,1
1747330999,1
1747331001,2
1747331003,2
1747331006,2
1747331008,2
1747331010,2
1747331012,2
1747331014,2
1747331016,2
1747331018,1
1747331020,1
1747331022,1
1747331024,2
1747331026,2
1747331028,2
1747331030,2
1747331084,2
1747331086,2
1747331088,1
1747331090,1
1747331092,1
1747331094,1
1747331096,1
1747331098,1
1747331100,1
1747331102,1
1747331104,1
1747331106,1
1747331108,1
1747331110,1
1747331112,1
1747331114,2
1747331117,2
1747331119,2
1747331121,2
1747331123,2
1747331125,2
1747331127,2
1747331129,2
1747331131,2
1747331133,2
1747331135,2
1747331137,2
1747331139,2
1747331141,2
1747331143,2
1747331150,2
1747331152,2
1747331154,2
1747331156,2
1747331158,2
1747331160,2
1747331162,2
1747331164,2
1747331166,2
1747331168,2
1747331170,2
1747331172,2
1747331174,2
1747331176,2
1747331178,2
1747331180,2
1747331182,2
1747331184,2
1747331186,2
1747331188,2
1747331190,2
1747331192,2
1747331194,2
1747331196,2
1747331198,2
1747331200,2
1747331202,2
1747331204,2
1747331206,1
1747331208,1
1747331210,1
1747331212,1
1747331240,2
1747331242,2
1747331244,2
1747331246,2
1747331248,2
1747331250,2
1747331252,2
1747331254,2
1747331256,2
1747331258,2
1747331260,2
1747331262,2
1747331264,2
1747331266,2
1747331268,1
1747331271,1
1747331273,1
1747331275,1
1747331277,1
1747331279,1
1747331281,1
1747331283,1
1747331285,2
1747331287,2
1747331289,2
1747331291,2
1747331293,2
1747331295,2
1747331297,2
1747331299,2
1747331301,2
1747331303,2
1747331305,2
1747331307,2
1747331309,2
1747331311,2
1747331313,2
1747331315,1
1747331317,1
1747331319,1
1747331321,2
1747331324,2
1747331326,2
1747331328,2
1747331330,2
1747331332,2
1747331334,2
1747331336,2
1747331338,2
1747331340,2
1747331342,2
1747331344,2
1747331346,2
1747331348,2
1747331350,2
1747331352,2
1747331354,2
1747331356,2
1747331358,2
1747331360,2
1747331362,2
1747331364,2
1747331366,2
1747331368,2
1747331370,2
1747331372,2
1747331374,2
1747331376,2
1747331378,2
1747331380,2
1747331382,2
1747331384,2
1747331386,1
1747331390,1
1747331392,1
1747331394,1
1747331396,1
1747331398,1
1747331400,1
1747331402,2
1747331404,2
1747331406,2
1747331408,2
1747331410,2
1747331412,2
1747331414,2
1747331416,2
1747331418,2
1747331420,2
1747331422,2
1747331424,1
1747331426,1
1747331428,1
1747331430,1
1747331432,1
1747331434,1
1747331436,1
1747331438,2
1747331440,2
