timestamp,memcached_cores_usage
1747332932,2
1747332934,2
1747332936,2
1747332938,2
1747332940,2
1747332942,2
1747332944,2
1747332946,2
1747332948,2
1747332950,2
1747332952,2
1747332954,2
1747332956,2
1747332958,2
1747332960,2
1747332962,2
1747332964,2
1747332966,2
1747332968,2
1747332970,2
1747332972,2
1747332974,2
1747332976,2
1747332978,2
1747332980,2
1747332982,2
1747332984,2
1747332986,2
1747332988,2
1747332990,2
1747332992,2
1747332994,2
1747332996,2
1747332998,2
1747333000,2
1747333002,2
1747333004,2
1747333006,2
1747333008,2
1747333010,2
1747333012,2
1747333014,2
1747333016,2
1747333018,2
1747333020,2
1747333022,2
1747333024,2
1747333026,2
1747333028,2
1747333030,1
1747333032,1
1747333034,1
1747333036,1
1747333038,1
1747333040,1
1747333042,1
1747333044,1
1747333046,1
1747333048,1
1747333050,1
1747333052,1
1747333054,1
1747333056,1
1747333058,1
1747333060,1
1747333062,1
1747333064,2
1747333066,2
1747333068,2
1747333070,2
1747333073,2
1747333075,2
1747333077,2
1747333079,2
1747333081,2
1747333083,2
1747333085,2
1747333087,2
1747333089,2
1747333091,2
1747333093,2
1747333095,2
1747333097,2
1747333099,2
1747333101,2
1747333103,2
1747333105,2
1747333107,2
1747333109,2
1747333111,1
1747333113,1
1747333115,1
1747333117,1
1747333119,1
1747333121,1
1747333123,1
1747333125,1
1747333127,1
1747333129,1
1747333131,1
1747333133,1
1747333135,1
1747333137,2
1747333139,2
1747333141,2
1747333143,2
1747333145,2
1747333147,2
1747333149,2
1747333151,2
1747333153,2
1747333155,2
1747333157,1
1747333159,1
1747333161,1
1747333163,2
1747333165,2
1747333167,2
1747333169,2
1747333171,2
1747333173,2
1747333175,2
1747333177,2
1747333179,2
1747333181,2
1747333183,2
1747333185,2
1747333187,2
1747333189,2
1747333192,2
1747333194,2
1747333196,2
1747333198,2
1747333200,2
1747333202,2
1747333204,2
1747333206,2
1747333208,2
1747333210,2
1747333212,2
1747333214,2
1747333216,2
1747333218,2
1747333220,2
1747333223,2
1747333225,2
1747333227,1
1747333229,1
1747333231,1
1747333233,1
1747333235,1
1747333237,1
1747333239,1
1747333241,1
1747333243,1
1747333245,1
1747333247,1
1747333249,1
1747333251,1
1747333253,2
1747333255,2
1747333257,2
1747333259,2
1747333261,2
1747333263,2
1747333266,2
1747333268,2
1747333270,2
1747333272,2
1747333274,2
1747333276,2
1747333278,2
1747333280,2
1747333282,2
1747333284,2
1747333286,2
1747333288,2
1747333290,2
1747333292,2
1747333294,2
1747333296,2
1747333298,2
1747333300,2
1747333302,2
1747333304,2
1747333306,2
1747333308,2
1747333310,2
1747333312,2
1747333314,2
1747333316,2
1747333318,2
1747333320,2
1747333322,2
1747333324,2
1747333326,2
1747333328,2
1747333330,2
1747333332,2
1747333334,2
1747333336,2
1747333338,2
1747333340,2
1747333342,2
1747333344,2
1747333346,1
1747333348,1
1747333350,1
1747333352,1
1747333354,1
1747333357,1
1747333360,1
1747333362,2
1747333364,2
1747333366,2
1747333368,2
1747333370,2
1747333372,2
1747333374,2
1747333376,2
1747333378,2
1747333380,2
1747333382,2
1747333384,2
1747333386,2
1747333388,2
1747333390,2
1747333392,2
1747333394,2
1747333396,2
1747333398,2
1747333400,2
1747333402,2
1747333404,2
1747333406,2
1747333408,1
1747333410,1
1747333412,1
1747333414,1
1747333416,1
1747333418,1
1747333420,1
1747333422,1
1747333424,2
1747333431,2
1747333433,2
1747333435,2
1747333437,2
1747333439,2
1747333441,2
1747333443,2
1747333445,2
1747333447,2
1747333449,2
1747333451,2
1747333453,1
1747333455,1
1747333457,1
1747333459,1
1747333461,2
1747333463,2
1747333465,2
1747333467,2
1747333469,2
1747333471,2
1747333473,2
1747333475,2
1747333477,2
1747333479,2
1747333481,2
1747333483,2
1747333485,2
1747333487,2
1747333489,2
1747333491,2
1747333493,2
1747333495,2
1747333498,2
1747333500,2
1747333502,2
