timestamp,memcached_cores_usage
1746533484,1
1746533486,1
1746533489,1
1746533491,1
1746533493,1
1746533495,1
1746533497,1
1746533499,1
1746533501,1
1746533503,1
1746533505,1
1746533507,1
1746533509,1
1746533511,2
1746533513,2
1746533515,2
1746533517,2
1746533519,2
1746533521,2
1746533523,2
1746533525,2
1746533527,2
1746533529,2
1746533531,2
1746533533,1
1746533535,2
1746533537,1
1746533539,1
1746533541,1
1746533543,1
1746533545,1
1746533547,1
1746533549,1
1746533551,1
1746533553,1
1746533555,1
1746533557,1
1746533559,1
1746533561,2
1746533564,1
1746533566,2
1746533568,1
1746533570,2
1746533572,2
1746533574,2
1746533576,2
1746533578,2
1746533580,2
1746533582,1
1746533584,1
1746533586,1
1746533588,1
1746533590,2
1746533592,2
1746533594,2
1746533596,2
1746533598,2
1746533600,2
1746533602,2
1746533604,2
1746533606,2
1746533608,2
1746533610,1
1746533612,1
1746533614,1
1746533917,1
1746533920,1
1746533922,1
1746533924,1
1746533926,1
1746533928,1
1746533930,1
1746533932,1
1746533934,1
1746533936,1
1746533938,1
1746533940,1
1746533942,1
1746533944,1
1746533946,1
1746533948,1
1746533950,1
1746533952,1
1746533955,1
1746533957,1
1746533959,1
1746533961,1
1746533963,1
1746533965,1
1746533967,1
1746533969,1
1746533971,1
1746533973,1
1746533975,1
1746533977,1
1746533979,1
1746533981,1
1746533983,2
1746533986,2
1746533988,2
1746533990,2
1746533992,2
1746533994,2
1746533996,2
1746533998,2
1746534000,2
1746534002,2
1746534004,1
1746534006,1
1746534008,1
1746534010,1
1746534013,2
1746534015,2
1746534017,2
1746534019,2
1746534021,2
1746534023,2
1746534025,1
1746534027,2
1746534029,2
1746534031,1
1746534034,1
1746534036,1
1746534038,1
1746534040,1
1746534042,1
1746534044,1
1746534046,1
1746534048,2
1746534050,2
1746534052,1
1746534054,1
1746534057,1
1746534059,1
1746534061,1
1746534063,1
1746534065,2
1746534067,2
1746534069,1
1746534071,2
1746534073,2
1746534075,1
1746534078,2
1746534080,2
1746534082,1
1746534084,1
1746534086,1
1746534088,1
1746534090,1
1746534092,1
1746534094,1
1746534096,1
1746534098,1
1746534101,1
1746534103,1
1746534105,1
1746534107,1
1746534109,1
1746534111,1
1746534113,2
1746534115,2
1746534117,2
1746534119,2
1746534121,2
1746534124,1
1746534126,1
1746534128,1
1746534130,1
1746534132,1
1746534134,2
1746534136,2
1746534138,1
1746534140,2
1746534143,2
1746534145,2
1746534147,2
1746534149,2
1746534151,2
1746534153,2
1746534157,1
1746534159,2
1746534161,2
1746534163,1
1746534165,1
1746534167,1
1746534169,1
1746534172,1
1746534174,1
1746534176,1
1746534178,1
1746534180,1
1746534182,1
1746534184,1
1746534186,1
1746534188,1
1746534190,1
1746534192,1
1746534194,2
1746534196,2
1746534198,2
1746534200,2
1746534202,2
1746534204,2
1746534206,2
1746534208,2
1746534210,2
1746534212,2
1746534214,2
1746534216,2
1746534218,2
1746534220,2
1746534222,2
1746534224,1
1746534226,1
1746534228,1
1746534230,1
1746534232,2
1746534234,2
1746534236,2
1746534238,2
1746534240,2
1746534242,2
1746534244,1
1746534246,2
1746534248,2
1746534250,1
1746534252,1
1746534255,1
1746534257,1
1746534259,1
1746534261,1
1746534263,1
1746534265,1
1746534267,1
1746534269,1
1746534271,1
1746534273,1
1746534275,1
1746534277,1
1746534279,1
1746534281,1
1746534283,1
1746534285,1
1746534287,1
1746534289,1
1746534291,1
1746534293,1
1746534295,1
1746534297,1
1746534299,1
1746534301,1
1746534303,1
1746534305,1
1746534307,1
1746534309,1
1746534311,1
1746534313,2
1746534315,2
1746534317,2
1746534319,2
1746534321,2
1746534323,2
1746534325,1
1746534327,1
1746534329,1
1746534331,1
1746534333,2
1746534335,2
1746534337,2
1746534339,2
1746534341,2
1746534343,2
1746534345,1
1746534347,2
1746534349,2
1746534351,1
1746534354,2
1746534356,2
1746534358,1
1746534360,2
1746534362,2
1746534364,1
1746534366,1
1746534368,1
1746534370,1
1746534372,2
1746534374,2
1746534376,2
1746534378,2
1746534380,2
1746534382,2
1746534384,2
1746534386,2
1746534388,2
1746534390,2
1746534392,2
1746534394,2
1746534396,2
1746534398,2
1746534400,2
1746534402,2
1746534404,1
1746534406,1
1746534408,1
1746534410,1
1746534412,2
1746534414,2
1746534416,2
1746534418,2
1746534420,2
1746534422,2
1746534424,2
1746534427,2
1746534429,2
1746534431,2
1746534433,2
1746534435,1
1746534437,1
1746534439,1
1746534441,1
1746534443,1
1746534445,1
1746534447,1
1746534449,1
1746534451,1
1746534453,1
1746534455,1
1746534457,1
1746534459,1
1746534461,1
1746534463,1
1746534465,1
1746534467,1
1746534469,1
1746534471,1
1746534473,1
1746534475,1
1746534477,1
1746534479,1
1746534481,1
1746534483,1
1746534485,1
1746534487,1
1746534489,1
1746534491,1
1746534493,2
1746534495,2
1746534497,2
1746534499,1
1746534501,2
1746534503,2
1746534505,1
1746534507,1
1746534509,1
1746534511,1
1746534513,2
1746534515,2
1746534517,2
1746534519,2
1746534521,2
1746534523,2
1746534525,1
1746534528,2
1746534530,2
1746534532,2
1746534534,2
1746534536,2
1746534538,2
1746534540,2
1746534542,2
1746534544,2
1746534546,1
1746534548,2
1746534550,1
1746534552,2
1746534554,2
1746534556,1
1746534558,2
1746534560,2
1746534562,1
1746534574,1
1746534576,1
1746534578,1
1746534580,1
1746534582,2
1746534586,2
1746534588,2
1746534590,2
1746534592,2
1746534594,2
1746534596,2
1746534598,2
1746534600,2
1746534602,2
1746534604,1
1746534609,1
1746534611,1
1746534613,1
1746534615,1
1746534617,1
1746534619,1
1746534621,1
1746534623,1
1746534625,1
1746534627,1
1746534629,1
1746534631,1
1746534633,2
1746534638,2
1746534640,1
1746534642,1
1746534644,1
1746534646,1
1746534648,1
1746534650,1
1746534652,1
1746534654,1
1746534656,1
1746534658,1
1746534660,1
1746534662,1
1746534664,1
1746534666,1
1746534668,1
1746543223,1
1746543225,1
1746543228,1
1746543230,1
1746543232,1
1746543234,1
1746543236,1
1746543238,2
1746543240,2
1746543242,2
1746543244,2
1746543246,2
1746543248,2
1746543250,1
1746543254,1
1746543256,1
1746543259,1
1746543261,1
1746543263,1
1746543265,1
1746543267,1
1746543269,1
1746543271,1
1746543273,1
1746543275,1
1746543277,1
1746543279,1
1746543281,1
1746543283,1
1746543285,1
1746543288,1
1746543290,1
1746543292,1
1746543294,1
1746543296,1
1746543298,2
1746543300,2
1746543302,1
1746543304,2
1746543306,2
1746543308,1
1746543310,1
1746543313,1
1746543315,1
1746543317,1
1746543319,1
1746543321,1
1746543323,1
1746543325,1
1746543327,1
1746543329,1
1746543331,1
1746543333,1
1746543335,1
1746543337,1
1746543339,1
1746543342,1
1746543344,1
1746543346,1
1746543348,2
1746543350,2
1746543352,2
1746543354,2
1746543356,2
1746543358,2
1746543360,1
1746543362,1
1746543365,1
1746543367,1
1746543369,1
1746543371,1
1746543373,1
1746543375,1
1746543377,1
1746543379,1
1746543381,1
1746543383,1
1746543385,1
1746543387,1
1746543389,2
1746543392,2
1746543394,1
1746543396,2
1746543398,2
1746543400,2
1746543402,2
1746543404,2
1746543406,2
1746543409,2
1746543411,2
1746543413,2
1746543415,2
1746543417,2
1746543419,2
1746543421,1
1746543423,1
1746543425,1
1746543427,2
1746543430,2
1746543432,2
1746543434,2
1746543436,2
1746543438,2
1746543440,1
1746543442,2
1746543444,2
1746543446,1
1746543449,1
1746543451,1
1746543453,1
1746543455,2
1746543457,2
1746543459,1
1746543461,1
1746543463,1
1746543465,1
1746543467,1
1746543469,1
1746543472,1
1746543474,1
1746543476,1
1746543478,2
1746543482,2
1746543484,1
1746543486,2
1746543488,2
1746543490,1
1746543492,1
1746543494,1
1746543496,1
1746543498,1
1746543500,1
1746543502,1
1746543504,1
1746543506,1
1746543508,2
1746543510,2
1746543512,1
1746543515,2
1746543517,2
1746543519,2
1746543521,2
1746543523,2
1746543525,2
1746543527,2
1746543529,2
1746543531,1
1746543533,2
1746543535,2
1746543537,1
1746543539,2
1746543541,2
1746543543,2
1746543545,2
1746543547,2
1746543549,1
1746543551,1
1746543553,1
1746543555,1
1746543557,1
1746543559,2
1746543561,2
1746543563,2
1746543565,2
1746543567,2
1746543569,1
1746543571,1
1746543573,1
1746543575,1
1746543577,1
1746543579,1
1746543581,1
1746543583,1
1746543585,1
1746543587,2
1746543590,2
1746543592,2
1746543594,2
1746543596,2
1746543598,2
1746543600,1
1746543602,2
1746543604,2
1746543606,1
1746543608,2
