Random waveform, supplied seed
Total number of intervals = 240 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325, 73684, 48420, 6828, 118747, 7123, 175577, 147498, 35814, 59488, 167483, 88988, 9869, 111786, 92736, 178657, 108877, 19091, 65772, 79060, 99953, 24354, 144236, 168093, 22028, 77499, 128271, 126673, 43605, 103217, 93706, 23247, 77378, 10495, 134841, 120602, 36975, 151323, 105217, 110653, 127593)
Average QPS expected = 87982
Timestamp start: 1747075835216
Timestamp end: 1747077035573

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      257.4   118.8    74.4   112.6   125.6   248.5   301.0   328.9   347.6   369.9   396.5   433.8   507.8   714.7  2819.3  37129.0    37031
read      262.2   119.8    74.4   112.5   125.6   252.1   307.4   337.3   358.1   381.2   408.3   449.0   531.4   702.3  3640.6  39707.6    39878
read      309.9   368.7    68.9   112.8   125.7   218.9   274.1   307.4   333.0   367.7   433.8  1050.6  1742.4  3539.3  7687.4 110446.2   110750
read      213.1    87.0    86.8   141.4   157.2   209.1   227.5   237.2   245.6   254.0   267.7   288.0   333.2   586.2  4348.3   8301.2     8231
read      267.2   143.4    74.4   109.4   120.5   238.4   312.5   354.8   384.1   416.9   457.1   515.5   637.3   821.4  2245.7  63477.6    63638
read      294.0   255.0    74.4   113.0   126.1   225.0   290.5   333.4   371.6   434.0   543.0   730.7  1245.5  1918.9  7090.3  90327.8    90167
read      236.5   111.3    74.4   110.6   121.5   230.5   276.1   298.2   314.5   334.0   360.1   402.8   497.3   687.4  3141.2  50638.8    50555
read      238.4    88.8    80.4   128.2   145.0   235.5   266.2   282.5   294.0   308.4   325.4   353.2   412.5   765.9  2149.1  15864.0    15997
read      263.8   121.4    74.4   112.7   125.4   252.1   309.9   341.8   364.5   389.1   418.1   459.9   543.7   723.4  1540.4  43278.0    43089
read      229.3    81.7    80.4   134.4   152.4   225.5   250.9   265.1   274.4   287.1   302.1   326.3   382.0   954.2  3105.6  12228.4    12188
read      264.6   165.3    68.9   111.0   122.7   225.2   293.3   333.1   364.4   403.0   457.0   541.2   748.2  1333.1  3970.6  76688.4    76615
read      365.1   367.6    68.9   141.1   163.0   289.1   351.4   391.7   424.0   465.2   527.9   706.8  1810.3  3676.0  7885.4 143450.8   143480
read      230.7   109.2    68.9   108.9   119.0   217.0   269.7   294.6   311.9   331.9   357.8   401.3   521.1   768.2  2670.0  63968.6    63793
read      259.0   178.3    68.9   109.4   120.3   224.7   291.3   329.9   360.7   398.8   449.0   520.2   672.9  1064.6  4074.6  71871.0    71996
read      257.5   110.6    74.4   111.9   124.2   246.5   299.9   330.6   352.3   376.3   405.0   448.7   530.2   668.0  1480.4  41804.8    41778
read      248.1    97.7    80.4   122.6   138.1   244.6   282.7   302.9   316.6   333.1   352.9   383.2   448.4   845.0  3493.7  21957.0    21860
read      263.2   118.3    74.4   111.6   123.9   249.9   309.6   342.8   365.9   391.7   422.3   464.6   545.9   692.9  1979.9  45509.8    45582
read      265.6   188.1    68.9   111.1   122.7   220.6   288.3   329.5   363.7   407.9   467.9   558.2   786.0  1348.0  6156.3  82011.4    81972
read      259.9   122.8    74.4   111.6   123.5   248.0   305.0   336.3   358.0   382.1   409.9   450.1   527.4   696.5  3172.2  43035.6    42852
read      268.5   140.7    74.4   110.8   122.6   248.7   313.1   349.3   374.8   402.9   437.5   490.4   607.9  1235.9  2829.2  51802.6    51852
read      301.0   366.4    68.9   112.5   125.5   220.8   279.7   312.5   336.5   366.8   413.4   588.6  1815.8  3717.3  7924.7 109393.4   109368
read      236.0   117.9    74.4   110.1   120.6   226.7   276.0   299.6   315.9   335.3   361.1   403.5   515.1  1017.3  2308.9  55800.0    55794
read      249.7   101.8    74.4   113.6   126.6   244.1   290.1   314.9   332.7   353.0   378.2   416.5   491.4   600.9  1896.3  35449.2    35534
read      235.7   133.9    68.9   107.8   118.1   205.2   265.7   299.0   322.1   349.6   386.2   444.7   622.3  1093.9  3527.6  90415.8    90576
read      252.5   176.4    68.9   109.3   120.3   207.9   268.1   304.2   331.7   367.3   422.3   538.0   888.0  1461.0  4205.3  95123.8    95085
read      243.6   169.5    68.9   108.7   119.5   203.3   261.1   296.2   322.0   354.4   399.7   489.7   786.6  1477.3  5042.6  99917.6   100029
read      218.0   100.8    68.9   106.5   116.3   203.3   259.6   284.3   300.1   316.9   337.8   367.1   424.1   519.4  3041.6  72654.0    72551
read      215.4   117.5    68.9   105.8   115.5   194.0   250.3   278.1   296.0   315.8   339.2   372.0   439.5   619.3  4362.4  84500.0    84629
read      217.1   115.3    68.9   106.1   116.0   201.4   257.3   282.4   298.4   316.2   337.7   368.1   428.7   534.6  2465.0  74241.8    74136
read      208.7   117.6    68.9   109.8   120.3   188.3   229.8   256.5   275.9   298.6   325.5   363.8   433.1   567.0  3358.9 131139.0   130756
read      218.5   119.7    68.9   107.0   116.7   204.5   259.4   283.3   298.7   315.7   336.3   365.4   422.9   536.2  3218.0  69897.4    69916
read      218.3    96.7    68.9   106.8   116.7   202.6   259.5   284.7   300.9   318.3   339.8   369.9   429.3   516.5  1816.5  71975.4    72019
read      215.1    92.7    68.9   105.7   115.3   197.2   255.1   281.4   298.4   316.3   337.9   368.2   427.5   521.1  1272.5  78098.4    78070
read      210.1   121.9    68.9   105.5   115.0   186.0   237.1   267.8   288.1   310.1   336.0   371.6   439.6   590.4  3870.0  99369.0    99548
read      228.7    97.6    74.4   117.4   129.6   234.1   266.2   281.3   291.6   303.5   317.7   340.0   384.5   498.9  2902.2  36451.6    36393
read      243.3   134.0    68.9   131.9   148.4   229.9   267.7   289.6   306.0   325.3   351.6   394.5   486.7   649.2  3332.9 172638.2   172591
read      210.8    76.3    86.8   142.9   159.5   208.3   224.2   232.4   238.6   247.4   257.4   273.7   318.0   843.2  3894.3   8351.6     8325
read      217.1   103.8    68.9   106.3   116.2   200.8   257.9   283.0   298.9   316.2   337.2   367.2   425.3   526.5  2861.4  73554.2    73684
read      225.1    86.9    68.9   111.6   122.8   226.2   266.9   285.2   296.8   310.9   327.3   352.0   402.0   509.3  2248.4  48268.2    48420
read      209.1    64.8    74.4   146.4   160.8   206.0   222.4   231.2   237.1   246.5   256.5   272.9   315.6   564.8  3125.5   6891.0     6828
read      205.6   120.2    68.9   106.7   116.7   184.2   228.2   256.5   276.8   299.5   325.9   361.9   426.5   509.5  2176.3 118302.6   118747
read      210.3    79.2    86.8   145.5   160.0   207.4   223.6   232.2   238.5   247.3   257.0   273.3   316.1   557.5  4149.7   7040.4     7123
read      235.3   123.9    74.4   129.3   145.0   223.4   259.4   280.2   295.6   314.8   339.5   377.6   461.8   589.4  1796.6 175118.0   175577
read      211.5   126.5    68.9   113.0   125.2   194.1   231.8   255.7   273.6   294.8   320.8   360.2   433.3   563.5  3663.2 147356.8   147498
read      227.2    82.6    74.4   116.9   129.4   232.3   264.0   279.0   289.5   301.0   315.6   337.9   382.4   502.3  2339.5  35762.0    35814
read      223.7   112.4    68.9   109.5   119.4   215.3   265.7   287.8   302.2   317.9   338.1   367.1   427.8   550.0  4177.6  59396.4    59488
read      229.8   127.2    74.4   124.9   139.8   215.8   252.8   274.5   291.2   311.0   336.5   375.4   464.6   626.6  2612.3 167547.0   167483
read      212.9   175.1    68.9   104.9   114.5   188.3   240.4   269.5   288.5   309.1   333.3   367.1   432.4  1241.9  8201.8  89113.6    88988
read      213.0    71.1    86.8   140.4   158.0   211.2   228.8   237.8   245.3   252.8   264.2   279.6   316.9   567.3  3778.9   9882.2     9869
read      206.6   108.5    68.9   105.7   115.6   184.2   230.1   259.2   279.4   302.3   328.4   364.4   432.5   600.8  3885.6 111604.8   111786
read      210.0   119.6    68.9   104.7   114.2   187.2   241.1   271.0   290.4   311.0   334.8   367.6   429.9   539.5  2370.5  92771.4    92736
read      260.6   139.6    68.9   140.4   158.6   247.9   287.0   309.4   325.7   345.7   372.9   417.6   517.3   726.2  4165.7 178673.6   178657
read      207.0   138.2    68.9   105.5   115.2   184.0   231.6   261.7   282.1   304.3   329.8   364.6   428.3   541.4  4055.3 108756.8   108877
read      223.7    92.0    80.4   129.3   144.0   225.9   247.6   258.9   267.0   275.0   288.1   306.1   345.5   545.0  3521.6  19115.0    19091
read      218.5   121.6    68.9   106.8   116.8   207.7   260.5   283.3   297.6   313.7   333.0   360.9   414.7   516.0  3263.0  65761.6    65772
read      214.0    96.4    68.9   105.5   115.1   195.6   252.1   279.0   296.1   314.8   336.7   367.2   427.3   515.5  1510.0  79143.0    79060
read      207.0   121.8    68.9   104.5   113.9   184.1   234.2   264.5   284.6   306.1   330.5   364.0   425.0   522.3  2966.3  99963.0    99953
read      225.2    93.1    74.4   124.8   138.5   228.7   252.5   265.1   273.2   283.9   295.6   316.5   363.0   513.2  4457.7  24283.8    24354
read      204.4   119.1    68.9   110.2   120.9   185.8   223.4   247.5   266.1   287.9   314.3   351.1   419.2   524.7  3291.2 144059.6   144236
read      225.0   155.3    68.9   122.5   137.1   210.6   246.8   268.5   284.5   303.6   328.4   366.9   447.6   633.2  4103.4 167949.2   168093
read      225.1    68.6    74.4   129.3   143.6   227.7   250.7   262.9   271.0   281.1   293.7   314.8   364.4   491.2  2375.2  22006.0    22028
read      207.2   115.8    68.9   102.6   111.9   190.2   243.8   269.2   285.3   302.5   321.4   350.4   403.8   512.1  3041.3  77564.4    77499
read      196.0   104.8    68.9   103.0   112.5   175.0   215.3   241.8   262.2   284.8   311.3   345.2   405.5   501.5  2933.3 128488.8   128271
read      195.0   129.1    68.9   102.2   111.4   173.4   213.9   240.0   260.3   282.8   309.3   343.7   404.4   527.8  3967.3 126603.8   126673
read      211.0    86.5    74.4   108.8   119.0   212.6   246.5   262.4   272.7   285.1   298.9   319.9   367.3   466.8  2775.7  43622.6    43605
read      196.8   103.2    68.9   100.0   108.9   175.1   221.9   250.6   270.0   290.8   314.3   345.1   401.9   508.5  4079.3 103151.0   103217
read      198.4   122.1    68.9    99.9   108.7   177.6   227.5   256.0   274.2   293.7   315.5   344.6   399.9   492.7  2289.6  93832.0    93706
read      206.7    63.8    74.4   119.7   132.5   209.8   230.1   240.6   248.5   257.0   269.2   287.5   325.8   487.5  2148.4  23260.6    23247
read      202.0   127.1    68.9   100.5   109.5   185.9   236.2   260.8   275.9   292.6   312.1   339.8   393.4   485.6  4285.0  77519.2    77378
read      195.6    87.2    80.4   131.5   146.1   193.6   208.3   216.3   222.4   229.5   237.4   253.3   293.8   541.3  3098.2  10475.8    10495
read      191.8   105.4    68.9   102.1   111.3   171.9   209.9   234.6   254.3   277.0   303.6   338.6   399.1   492.8  2318.4 134511.4   134841
read      194.0   144.9    68.9   100.6   109.7   172.2   213.9   241.1   261.4   283.6   309.1   342.4   402.1   522.0  2795.6 120232.6   120602
read      209.0    72.8    68.9   111.0   121.9   212.1   241.1   254.7   264.5   274.3   288.5   308.8   349.1   478.6  2186.3  36977.4    36975
read      192.0   124.2    63.8   104.1   113.8   173.8   208.6   230.9   248.5   269.6   295.4   332.0   395.6   502.0  4062.6 150952.2   151323
read      194.6   116.6    68.9    99.4   108.1   173.4   219.0   247.5   267.1   287.9   311.3   342.3   399.5   481.5  2522.9 104964.8   105217
read      194.8   109.3    68.9   100.2   109.1   172.9   217.4   245.9   265.9   287.3   311.3   342.9   401.5   510.0  4109.9 110590.2   110653
read      191.6   100.3    63.8   101.1   110.1   171.5   210.9   236.6   256.9   279.2   305.3   339.3   399.3   489.2  1323.4 127459.8   127593

Total QPS = 87968.2 (105561880 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 26073783619 bytes :   20.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,6.57%,100.00%
