Random waveform, supplied seed
Total number of intervals = 240 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325, 73684, 48420, 6828, 118747, 7123, 175577, 147498, 35814, 59488, 167483, 88988, 9869, 111786, 92736, 178657, 108877, 19091, 65772, 79060, 99953, 24354, 144236, 168093, 22028, 77499, 128271, 126673, 43605, 103217, 93706, 23247, 77378, 10495, 134841, 120602, 36975, 151323, 105217, 110653, 127593)
Average QPS expected = 87982
Timestamp start: 1747078381374
Timestamp end: 1747079581716

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      233.2    87.1    74.4   113.8   126.7   231.7   271.2   291.0   304.8   319.7   339.1   367.2   426.1   565.7  1784.7  37043.6    37031
read      234.6   110.8    68.9   111.7   123.8   230.7   272.5   293.6   307.9   323.1   342.6   371.8   442.2   926.0  3847.4  39894.6    39878
read      248.1   172.6    68.9   113.5   126.2   210.3   264.5   299.5   326.8   360.4   404.7   485.5   756.5  1524.1  3831.8 110719.4   110750
read      209.3    70.1    80.4   142.6   159.5   206.4   222.6   231.5   237.7   246.9   257.2   274.6   328.1   578.6  2276.1   8264.2     8231
read      235.1   121.0    68.9   108.1   119.0   221.9   274.4   302.9   322.0   343.3   369.1   404.1   477.9   822.5  2443.0  63629.2    63638
read      243.7   159.5    68.9   109.8   120.9   217.3   278.9   315.0   339.9   367.2   398.7   445.4   547.9   995.6  4526.8  90220.0    90167
read      230.1   104.7    68.9   108.0   118.8   223.2   270.5   294.8   311.1   328.9   349.6   380.7   441.0   613.6  3409.0  50427.4    50555
read      219.3    69.0    74.4   127.1   143.1   218.4   240.0   251.9   261.0   271.5   286.7   311.1   373.1   654.9  1999.0  16002.6    15997
read      237.5    96.7    68.9   112.3   124.5   232.8   277.7   300.7   315.9   333.7   355.1   387.0   454.8   641.7  1919.7  43106.0    43089
read      215.2    68.4    80.4   133.4   151.1   213.1   232.4   243.6   251.5   261.8   274.1   295.7   348.1   579.1  2190.9  12218.0    12188
read      240.6   151.0    63.8   108.5   119.5   221.2   278.9   311.1   333.5   358.3   387.8   428.5   509.6   777.2  4136.0  76468.2    76615
read      360.6   401.1    68.9   136.4   156.1   264.0   316.1   353.5   386.8   434.4   514.6  1237.4  1868.5  3782.6  7997.8 143645.2   143480
read      234.9   107.7    68.9   110.2   121.1   222.7   275.5   301.9   319.5   340.4   366.2   402.9   485.9   742.1  2040.3  63531.4    63793
read      238.0   117.8    68.9   108.1   119.1   221.9   277.8   308.4   329.4   353.0   380.8   420.6   498.5   691.9  2259.7  71912.0    71996
read      234.5    94.4    68.9   111.6   123.5   230.8   274.4   296.4   311.4   328.0   347.4   378.1   439.0   612.8  1964.5  41836.8    41778
read      226.2    74.5    74.4   121.0   135.7   226.7   253.5   267.9   277.6   290.1   305.7   330.0   391.7   617.2  2570.6  21858.8    21860
read      237.7   116.8    68.9   111.2   123.2   231.5   277.6   300.9   316.7   335.0   357.2   389.9   455.5   846.4  3518.1  45607.8    45582
read      247.3   151.2    68.9   110.0   121.4   224.4   284.2   318.0   341.7   368.2   399.5   445.9   546.5  1194.6  5034.7  81962.2    81972
read      237.2   115.7    68.9   112.1   124.1   232.3   277.4   300.2   315.7   333.3   354.4   385.7   452.0   611.0  2080.9  42918.2    42852
read      237.9   115.7    68.9   110.1   121.4   228.9   278.5   304.4   321.6   341.5   365.6   400.2   469.8   694.3  3246.0  51892.8    51852
read      244.5   168.3    74.4   113.1   125.5   208.2   261.1   294.1   319.1   350.4   395.1   478.9   741.9  1297.8  5553.4 109242.4   109368
read      230.4   117.8    68.9   109.6   120.3   223.1   271.4   294.5   310.6   328.4   350.0   383.5   452.2   637.3  3779.6  55810.0    55794
read      226.6    79.2    68.9   112.8   124.8   226.7   263.2   281.7   294.2   308.9   326.1   351.8   404.0   538.9  1329.4  35538.2    35534
read      237.5   157.8    68.9   106.5   117.4   212.2   271.7   306.6   330.7   357.4   388.9   432.7   532.9  1127.1  5217.4  90650.0    90576
read      237.6   140.0    68.9   107.4   118.4   212.1   272.7   309.0   334.0   361.7   393.5   436.1   531.2   704.4  2914.5  95177.0    95085
read      221.3   136.8    68.9   107.5   118.0   195.4   247.9   278.3   299.7   323.7   354.4   400.4   518.3   950.0  2811.9  99788.8   100029
read      232.1   108.8    63.8   105.9   116.4   216.8   271.1   300.8   321.1   344.2   371.3   408.4   482.4   650.2  2317.1  72666.8    72551
read      236.5   144.4    68.9   106.7   117.5   214.7   273.0   306.4   329.3   354.7   384.6   426.4   508.1   770.4  4429.9  84518.6    84629
read      232.5   119.2    63.8   105.9   116.4   216.3   271.3   301.3   321.6   344.7   371.8   409.5   487.9   632.8  4296.3  74203.6    74136
read      290.9   343.5    68.9   116.0   129.9   215.7   259.0   285.6   306.6   334.6   380.0   778.0  1695.1  3321.9  7460.4 130692.6   130756
read      224.5   102.7    68.9   107.0   117.2   209.4   264.1   289.2   306.3   325.4   349.6   389.8   483.8   671.4  2694.9  69937.2    69916
read      246.0   157.9    68.9   105.5   116.0   222.3   283.4   318.0   342.4   371.2   404.9   455.5   563.6  1378.9  4831.1  71842.0    72019
read      213.5   131.6    68.9   104.3   113.9   196.5   250.4   276.0   292.8   311.0   332.4   363.5   428.5   593.1  3282.4  78116.8    78070
read      205.9   104.3    68.9   104.3   113.8   183.9   234.1   263.6   283.0   303.8   327.1   360.0   421.5   527.6  3237.9  99647.2    99548
read      226.7    94.5    74.4   118.7   131.2   232.9   262.7   276.2   286.2   296.1   310.8   331.5   373.0   506.6  2685.5  36501.4    36393
read      213.6    99.7    68.9   119.6   133.1   200.7   233.5   253.8   269.1   287.4   310.8   345.4   417.5   535.9  3079.6 172196.0   172591
read      205.8    66.7    86.8   142.9   159.5   204.0   218.2   226.7   232.0   238.7   249.1   265.0   300.8   579.3  3144.7   8385.6     8325
read      215.6   114.0    68.9   106.8   116.6   201.0   255.4   279.5   295.1   312.1   332.1   361.1   415.9   501.6  3931.7  73568.4    73684
read      224.6   104.1    68.9   112.5   124.1   226.7   265.6   282.9   294.1   307.3   321.5   344.6   393.5   493.3  5106.0  48485.2    48420
read      206.9    96.7    80.4   147.9   161.5   202.6   216.5   224.9   230.7   236.9   248.5   265.9   312.1  1131.5  4261.3   6835.0     6828
read      201.7   121.2    68.9   104.8   114.4   179.8   223.3   251.4   271.6   294.2   319.5   354.8   419.0   523.5  2803.1 118554.6   118747
read      201.1    81.4    86.8   142.9   157.4   197.5   211.7   218.8   225.5   232.1   241.7   256.9   299.3   624.9  4027.2   7179.0     7123
read      202.1   123.0    68.9   113.7   125.9   188.5   219.9   239.0   253.9   272.0   295.1   330.6   399.1   508.9  2627.2 175441.4   175577
read      192.3   139.1    68.9   103.9   113.6   173.5   209.0   232.0   250.4   271.9   298.1   333.9   395.3   486.1  3930.1 147506.8   147498
read      210.6    64.2    68.9   113.1   124.6   215.9   242.8   255.7   264.9   274.0   287.8   307.4   345.7   458.4  1285.7  35742.4    35814
read      205.9    86.7    68.9   104.2   114.0   200.6   243.2   262.3   274.1   287.9   304.0   326.8   371.6   472.3  2368.7  59521.8    59488
read      195.3   134.5    68.9   109.0   119.5   180.0   212.3   232.4   248.6   268.0   292.6   328.2   394.3   489.3  1982.9 167570.8   167483
read      197.9    94.4    68.9   100.4   109.5   179.5   228.1   255.0   272.2   290.6   311.5   339.6   391.7   468.0  2138.3  89097.0    88988
read      189.8   107.4    80.4   130.3   144.4   187.4   200.3   208.1   213.5   219.1   228.8   242.5   285.0   592.9  3779.0   9940.2     9869
read      194.1   109.5    68.9    99.8   108.7   172.9   216.1   243.6   263.3   284.4   308.5   340.5   401.0   591.0  3289.6 111779.8   111786
read      196.0    83.5    68.9    99.4   108.2   177.6   225.7   252.9   270.4   288.8   309.9   338.6   393.0   463.9  1370.1  92518.8    92736
read      197.4   120.2    68.9   111.4   122.8   183.9   214.6   233.2   248.2   266.3   289.5   323.5   390.7   487.5  3028.9 178376.0   178657
read      194.9   128.7    68.9    99.6   108.6   173.4   218.0   245.8   265.4   286.4   310.5   342.5   402.6   525.7  2528.0 108756.2   108877
read      203.2    78.6    74.4   121.2   134.3   205.4   223.7   232.9   240.1   248.9   259.8   275.7   316.3   537.5  2058.5  19200.6    19091
read      203.5    82.9    68.9   102.7   112.2   194.2   239.9   261.3   274.5   289.5   307.3   332.8   380.6   460.6  1579.0  65793.8    65772
read      200.5    99.0    68.9   100.1   109.2   184.4   234.0   258.9   274.3   291.2   310.8   338.0   392.0   528.9  3307.5  78928.8    79060
read      196.4   121.4    68.9    99.7   108.6   175.9   223.0   250.6   269.3   289.3   312.2   342.6   399.8   497.3  1798.6 100251.6    99953
read      207.5    70.3    74.4   119.3   131.6   211.3   231.6   242.3   249.8   258.5   269.8   287.6   323.0   525.5  2190.2  24353.0    24354
read      193.1   126.5    68.9   103.8   113.5   174.0   210.1   233.3   251.8   273.4   299.7   335.8   398.8   505.5  4259.5 144388.6   144236
read      196.0   136.4    68.9   109.1   119.7   180.6   213.1   233.1   249.1   268.4   292.9   328.8   396.3   508.4  3138.9 167791.8   168093
read      203.7    62.8    74.4   120.4   133.0   207.9   226.2   234.8   242.2   250.3   260.9   275.2   312.7   486.3  1288.4  21904.4    22028
read      201.3   102.0    68.9   100.9   109.9   186.2   235.3   259.6   274.6   291.0   310.2   337.2   392.0   587.9  2656.2  77594.2    77499
read      193.8   113.6    68.9   101.8   111.2   173.9   213.8   239.1   258.4   279.9   305.2   339.7   405.6   521.5  1612.0 128486.2   128271
read      192.6   101.8    68.9   101.7   110.8   172.4   212.0   237.8   257.8   280.1   306.0   339.6   398.1   473.3  2736.7 126350.6   126673
read      209.0    74.0    68.9   109.5   120.1   211.7   243.9   259.0   268.9   280.1   293.6   314.3   354.9   453.0  1820.0  43666.6    43605
read      194.9   102.5    68.9    99.7   108.5   174.2   220.3   248.2   267.2   287.3   310.1   340.2   396.0   489.9  3210.1 103290.2   103217
read      199.2   102.5    68.9   100.8   109.7   179.3   228.4   256.4   274.5   293.8   315.7   345.0   401.9   494.1  2174.3  93699.8    93706
read      207.6    73.7    74.4   120.0   132.6   211.1   230.8   241.1   248.7   256.9   268.6   285.9   320.1   529.8  3351.8  23373.0    23247
read      203.5    86.8    63.8   102.1   111.2   188.7   238.9   263.4   278.9   295.4   315.0   342.0   394.9   480.9  2027.8  77440.6    77378
read      192.8    63.8    80.4   130.3   145.5   192.1   205.5   212.9   217.6   224.9   232.8   247.5   283.9   575.3  3076.3  10511.4    10495
read      192.4   121.2    68.9   102.6   112.0   172.7   210.5   234.7   254.1   276.1   302.8   338.0   399.2   485.8  3050.6 134616.6   134841
read      193.0   126.5    68.9   101.1   110.0   172.3   212.9   238.9   259.1   281.2   306.7   340.4   400.5   502.4  2901.8 121028.4   120602
read      210.7    72.3    74.4   112.8   124.3   215.7   242.7   255.7   265.0   274.2   288.1   307.7   346.2   467.9  1984.1  36795.2    36975
read      192.9   111.7    68.9   105.3   115.1   174.8   209.7   232.1   249.9   271.1   296.9   333.4   397.8   525.0  2997.8 151198.4   151323
read      194.5   115.8    68.9    99.8   108.5   173.9   219.8   247.6   266.6   286.7   309.7   340.5   397.5   478.3  1180.2 105129.8   105217
read      193.8   110.8    68.9    99.6   108.4   172.7   217.2   244.7   264.2   284.9   308.2   339.6   398.0   510.7  4147.0 110904.4   110653
read      192.3   121.0    63.8   101.6   110.6   171.7   211.5   237.0   257.0   278.9   304.4   338.1   398.6   498.6  3184.1 127613.6   127593

Total QPS = 87962.6 (105555168 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 26072126743 bytes :   20.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.85%,7.07%,100.00%
