Random waveform, random seed
Total number of intervals = 130 (125188, 103579, 67118, 128396, 126776, 19465, 48546, 15957, 65561, 29292, 11091, 178628, 152414, 64288, 162003, 44378, 146767, 171238, 23828, 50551, 122807, 171460, 84117, 43352, 59347, 67663, 10493, 98785, 167456, 157710, 157497, 88149, 93051, 48924, 81203, 75326, 173207, 43862, 53609, 59424, 149964, 176803, 105022, 169131, 133362, 115900, 111464, 101997, 66192, 134382, 95708, 76352, 88284, 73572, 91645, 38702, 134496, 92148, 102990, 130309, 77418, 153591, 66048, 165009, 159435, 103607, 177888, 141386, 38941, 113273, 63732, 97934, 30005, 90004, 111919, 59405, 179087, 164969, 20723, 6576, 79691, 43264, 154546, 21064, 136220, 19624, 92694, 176822, 78801, 133463, 65002, 82384, 153545, 170173, 143432, 130321, 100771, 123601, 28454, 85680, 68851, 24015, 36047, 124543, 112911, 106966, 117086, 90350, 156934, 67487, 29288, 112047, 98305, 144340, 158662, 69614, 77725, 73242, 146378, 114676, 9123, 7949, 44277, 29783, 24700, 173128, 118195, 6940, 64705, 170301)
Average QPS expected = 95384
Timestamp start: 1746537116585
Timestamp end: 1746538416827

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      243.8   230.7    50.7    98.8   109.1   213.9   266.1   294.5   314.2   336.1   363.2   406.4   927.4  3488.5  6222.3  52491.6    52469
read      258.4   314.9    54.7   111.3   123.5   200.9   241.4   265.9   284.5   308.2   342.6   444.2  1520.1  3169.6  7804.0 145247.7   145022
read      244.0   269.5    59.1   100.1   109.9   207.1   261.4   290.3   311.5   337.0   371.0   430.2   884.4  3931.9  7929.9  67295.9    67345
read      230.2   237.4    54.7   101.2   110.7   192.5   248.3   278.8   300.4   325.9   361.6   423.8   694.4  3293.1  8493.1  86190.4    86169
read      238.9   254.7    50.7    98.6   108.4   210.4   260.0   287.2   306.5   328.7   357.1   401.6   794.1  4027.0  7687.5  56205.1    56127
read      216.2   163.8    54.7    98.3   109.4   201.6   236.3   254.9   267.7   282.4   301.2   336.3   698.5  2288.7  5465.8  27971.9    28050
read      267.5   321.1    54.7   107.7   119.1   195.9   239.3   266.7   288.0   316.0   365.5   742.8  1529.5  3247.3  7774.5 129828.5   129944
read      227.7   203.1    59.1    98.9   108.6   202.7   254.0   280.7   299.6   321.8   351.8   399.3   579.8  3113.8  7186.2  65730.2    65893
read      199.9   129.5    54.7    97.3   109.5   190.0   217.1   231.2   241.6   253.9   270.9   299.5   550.6  1837.3  3153.0  18636.4    18605
read      222.5   209.2    54.7   102.5   112.4   183.8   232.9   264.3   287.3   315.0   353.3   427.2   710.9  2117.6  8975.7 108827.2   108756
read      219.3   186.9    54.7   100.5   110.0   188.0   242.0   271.4   291.8   315.3   345.5   398.7   563.2  2231.2  7343.6  86219.6    86287
read      211.6   148.9    54.7   102.3   112.0   180.5   227.3   256.6   277.6   302.3   334.5   392.7   603.1  1573.4  3795.0 108928.6   109026
read      234.9   234.0    54.7   100.2   110.1   202.0   257.8   288.2   310.3   336.7   370.5   424.3   634.1  3218.8  8058.6  75550.8    75542
read      245.7   273.5    54.7   107.5   118.8   192.8   233.9   259.1   277.5   300.7   333.6   408.4  1490.9  2937.3  7234.9 138207.2   138191
read      237.3   232.1    54.7   100.5   110.4   203.8   258.8   288.4   309.9   335.7   369.3   424.3   760.6  3771.6  7695.3  72712.4    72730
read      218.2   174.7    54.7   103.4   113.4   182.5   228.3   257.8   279.4   305.3   340.0   410.4   721.1  1823.9  6094.8 115308.3   115253
read      218.5   196.6    54.7   101.4   110.7   187.4   239.9   268.6   288.1   310.2   338.5   388.3   557.4  2807.4  7695.6  86313.5    86508
read      263.9   286.6    54.7   114.3   128.1   208.0   247.2   270.6   288.8   311.9   345.5   453.1  1509.6  2920.9  7483.1 156240.6   156372
read      220.1   199.5    54.7   101.2   110.5   187.8   240.7   269.2   288.8   311.4   340.7   393.3   586.4  2559.8  7091.8  85642.2    85746
read      232.0   212.5    54.7   105.2   115.7   185.8   230.4   260.1   283.3   312.4   355.9   488.0  1041.3  1916.1  7053.7 124696.0   124661
read      167.6   106.4    54.7    94.5   106.5   160.0   176.1   185.1   192.5   201.1   214.3   236.0   379.5  1182.7  4224.8   6529.7     6542
read      208.5   149.3    59.1   100.0   112.3   195.7   224.7   239.7   250.8   264.4   282.3   315.1   636.4  2062.5  3657.8  21018.5    21044
read      286.8   342.1    54.7   114.3   128.6   215.7   256.1   280.6   299.5   324.9   368.0   747.2  1601.5  3452.0  8021.7 151504.3   151505
read      218.7   156.6    59.1   116.6   129.8   198.1   231.8   252.3   268.1   287.4   313.0   355.5   502.3  2084.0  3924.0 172349.9   172678
read      234.0   195.9    50.7    99.5   109.4   204.0   259.8   289.9   311.6   337.1   369.7   421.0   670.4  2797.3  6199.2  72062.3    72066
read      228.6   215.0    54.7   109.1   120.3   190.1   228.8   252.5   270.6   292.5   320.8   373.9  1372.9  2438.7  4107.9 153997.2   154108
read      182.7   131.8    54.7    99.3   113.8   173.6   192.5   202.7   211.5   221.1   234.1   259.0   414.7  1805.5  5753.3  11034.5    11101
read      271.3   291.3    59.1   122.1   138.1   222.1   260.1   282.4   299.2   320.6   354.6   437.8  1524.3  3434.7  7762.0 172088.7   172197
read      228.5   210.0    54.7    99.3   109.7   206.2   248.4   271.1   288.2   308.6   334.8   375.8   695.4  3259.1  7290.5  48843.1    48792
read      246.2   275.9    54.7   106.1   117.6   192.4   233.7   259.8   279.3   304.3   340.6   454.3  1423.1  2899.5  8010.8 132777.6   132863
read      201.0   121.1    50.7   100.6   110.1   175.3   219.1   246.9   266.7   288.8   315.4   359.1   507.0  1202.9  3021.0 116575.5   116666
read      210.6   127.5    54.7   100.1   111.2   200.4   233.6   251.6   264.6   279.3   298.2   331.7   516.1  1683.6  3063.4  31571.4    31436
read      273.6   318.3    50.7   112.4   126.2   209.4   249.1   272.7   291.7   316.2   357.0   568.4  1572.1  3422.1  7476.6 157148.4   157046
read      206.9   141.1    54.7   102.0   114.6   197.5   225.7   240.6   251.9   265.8   283.5   313.7   466.5  1927.4  5230.9  23751.8    23757
read      245.6   285.3    54.7   102.0   112.3   203.5   259.6   289.8   312.0   339.6   377.2   440.3   922.7  4326.2  8067.4  78370.1    78364
read      222.6   204.0    54.7   103.9   114.3   182.7   225.0   252.0   272.5   296.8   329.9   398.1  1067.0  2151.2  7084.9 128151.7   128085
read      216.8   216.6    54.7   106.7   117.7   184.7   222.7   246.4   264.8   287.0   315.8   365.5   764.9  2853.1  7604.9 146220.1   145951
read      209.1   179.4    50.7   101.5   111.0   177.8   222.5   250.6   271.2   294.7   323.7   373.1   589.1  2379.9  6183.3 113511.6   113480
read      220.0   109.2    54.7   100.3   111.5   211.3   251.1   272.8   289.0   307.9   332.2   370.4   462.2  1015.4  3110.2  36528.9    36558
read      261.9   302.5    59.1   111.4   124.0   202.8   245.2   271.0   291.3   317.1   357.6   490.1  1536.6  3431.3  7936.9 140207.1   140107
read      227.0   130.8    54.7   100.3   110.2   205.6   261.1   290.9   312.3   337.6   369.5   417.8   525.8  1186.3  2987.2  70917.3    70935
read      232.0   146.8    50.7   100.0   110.7   214.9   267.6   296.0   315.7   338.1   365.6   404.6   505.6  1678.4  4762.9  59349.0    59108
read      234.1   209.1    59.1   102.6   112.7   196.8   253.6   285.7   309.2   338.0   377.7   444.7   675.0  2541.7  8185.8  87768.3    87564
read      233.8   211.4    54.7   101.4   112.0   211.3   254.9   278.5   295.6   316.4   343.6   391.3   683.4  3281.0  6520.6  50388.3    50465
read      205.6    89.5    54.7   102.0   112.4   193.8   240.9   262.8   276.5   292.3   311.4   339.7   405.0   554.6  1872.1  75989.2    75992
read      225.2   122.9    54.7   114.9   128.5   205.9   249.2   274.9   294.0   316.3   344.7   390.8   494.1   672.4  3062.0 163079.6   163216
read      199.7   106.4    54.7   103.0   113.2   180.7   223.3   249.4   267.6   287.6   311.0   343.5   414.0   575.4  3053.7 124131.5   124055
read      206.8   124.3    54.7   107.6   118.7   187.3   227.9   252.8   271.1   291.9   317.1   355.6   440.9   740.2  3451.3 147419.4   147435
read      198.1    67.8    54.7   107.7   121.9   199.6   222.0   233.2   241.8   251.6   265.1   285.4   329.9   426.3  1803.9  25151.6    25130
read      204.1    91.2    54.7   102.1   112.7   198.7   240.0   258.6   270.5   284.3   300.4   324.9   378.3   470.9  2587.4  60579.8    60693
read      196.2   108.3    50.7   102.3   112.1   176.7   218.5   244.9   263.7   284.0   307.6   340.3   403.9   533.6  2152.8 127189.4   127212
read      234.6   134.8    59.1   116.8   130.5   212.1   259.1   287.5   308.5   333.7   366.8   420.2   538.4   716.4  3445.1 168000.0   167825
read      204.2    82.6    54.7   102.3   113.0   201.2   240.0   257.5   268.8   281.8   296.8   320.7   374.5   482.1  1953.4  57608.8    57719
read      193.1    66.3    54.7   108.1   124.2   193.5   212.7   222.8   230.2   238.4   251.0   270.7   318.5   822.0  2350.6  18430.2    18456
read      204.0    80.0    50.7   102.2   112.9   199.5   239.6   257.4   269.1   282.4   297.7   322.4   381.8   512.3  1987.8  60309.8    60266
read      199.1   104.4    54.7   102.7   112.8   179.9   222.8   249.2   267.6   287.7   311.3   344.1   415.6   561.8  2026.1 124063.9   123974
read      254.6   150.6    59.1   121.1   136.6   230.2   284.4   316.4   340.4   368.8   404.3   461.6   577.6   744.1  2953.8 173686.8   173761
read      200.5    92.0    54.7   100.1   110.1   185.8   234.0   257.5   272.2   288.4   307.7   336.2   396.5   523.1  2296.5  83454.4    83556
read      202.8    90.2    59.1   101.0   111.2   191.8   238.0   259.1   272.2   287.4   305.6   333.1   393.4   529.8  1941.1  71885.0    71829
read      196.2    60.1    50.7   105.6   119.0   198.4   220.9   232.1   240.3   250.3   263.4   283.6   332.1   436.8  1548.5  27284.3    27299
read      196.9    91.2    50.7    99.8   109.7   178.7   224.9   250.7   267.6   285.8   307.2   338.0   403.0   537.9  2149.5 104699.9   104910
read      192.6    96.3    54.7   103.8   116.4   193.2   215.2   226.9   234.5   245.1   257.7   278.1   329.7   481.4  2707.7  25926.6    25981
read      169.2    70.5    59.1   101.0   115.4   166.2   181.9   190.6   197.6   205.7   216.9   235.7   290.1   900.0  1547.7   8577.7     8576
read      198.8    86.1    59.1    99.7   109.6   184.6   232.5   255.4   269.7   285.5   304.4   332.6   394.0   509.6  2291.0  82553.0    82686
read      205.0   125.0    59.1   108.1   119.1   186.4   225.6   250.0   267.9   288.6   313.8   350.8   432.5   602.0  3133.6 151822.7   151907
read      195.4    99.9    54.7   100.9   110.6   176.0   219.3   245.8   264.0   283.3   305.8   337.6   402.9   552.2  1872.7 116806.9   116765
read      196.5    98.2    54.7   102.1   112.0   177.3   219.8   246.3   264.8   284.6   307.7   339.8   403.6   528.2  2690.5 122591.3   122469
read      197.9    99.8    54.7    99.4   109.2   182.6   230.8   254.2   268.8   284.8   303.7   331.7   391.5   498.3  2722.2  85428.5    85445
read      200.9   103.7    54.7   105.6   116.3   182.6   222.3   247.0   265.2   285.8   310.6   345.2   420.2   578.0  2203.2 144940.9   145007
read      272.2   166.1    59.1   124.6   140.9   240.8   302.5   341.3   370.4   404.1   448.2   511.8   635.3   822.7  3664.8 177912.0   178016
read      170.6    83.1    54.7   101.0   115.9   167.8   183.6   192.8   199.4   208.0   218.2   235.3   280.3   907.6  2922.6   9316.4     9298
read      203.5   103.3    54.7   106.7   117.6   185.0   225.2   249.9   268.1   288.7   313.6   349.2   429.0   622.2  2183.1 144123.7   144255
read      201.9   107.7    50.7   105.6   116.3   183.0   223.5   248.6   267.1   288.0   312.9   347.8   425.5   574.2  2340.5 140202.1   140289
read      219.1   120.3    50.7   115.9   129.5   202.1   240.6   264.8   282.3   303.0   329.3   369.3   461.4   639.7  2125.0 151388.6   151271
read      202.4    88.9    54.7   102.5   112.6   184.6   231.7   257.9   274.7   292.8   314.3   344.7   410.4   539.2  2199.6 100035.6   100184
read      207.0    84.3    54.7   103.3   113.9   202.9   243.7   262.0   273.5   287.3   303.8   329.4   387.2   523.8  2077.5  59757.0    59833
read      190.7    72.0    54.7   109.2   125.4   190.0   208.7   218.4   226.4   234.5   247.5   267.5   316.5   878.7  2120.2  14952.6    14938
read      200.2    94.9    50.7   100.3   110.1   182.7   231.9   257.5   273.2   290.4   310.9   340.5   402.6   558.8  1910.4  91220.2    91337
read      198.8    95.2    54.7   101.9   111.7   179.2   224.4   251.4   269.5   289.1   312.0   344.2   410.8   536.5  2862.2 113431.6   113329
read      199.1   112.7    50.7   103.9   114.0   179.7   221.2   247.2   265.9   286.3   310.3   343.5   413.4   546.2  2966.7 130231.8   130314
read      215.8   115.9    54.7   112.4   124.8   197.1   237.8   263.4   281.8   303.2   330.3   371.3   465.4   636.1  2046.2 156654.6   156651
read      203.5    72.3    54.7   105.2   116.9   206.7   233.3   246.7   255.4   266.9   280.3   302.2   352.1   489.6  2444.6  36223.4    36252
read      203.6    94.8    50.7   101.6   111.7   193.9   239.9   260.1   272.6   287.1   304.5   331.5   393.1   535.0  2896.2  68278.9    68197
read      203.2    88.6    54.7   101.4   111.3   193.9   239.8   259.7   272.2   286.8   304.3   331.5   393.0   553.4  2148.7  68939.9    69016
read      248.2   137.5    59.1   120.3   135.1   224.2   274.8   305.7   328.5   356.5   393.0   450.4   573.3   745.0  3441.0 168346.4   168521
read      200.2    86.3    50.7   106.1   118.8   201.7   225.4   236.9   246.5   256.7   270.9   292.8   342.3   488.4  2908.8  28407.7    28349
read      202.2    93.4    54.7   101.2   111.1   185.4   234.8   259.8   275.0   292.0   312.5   342.7   410.0   546.9  2040.3  87524.1    87586
read      204.2    87.4    59.1   101.5   111.5   189.5   238.3   261.6   276.0   292.5   313.2   344.7   418.4   536.7  1394.9  79294.4    79260
read      208.3   105.1    54.7   109.8   120.8   189.3   229.7   254.6   272.8   293.7   318.9   357.6   442.4   693.1  2422.2 147114.4   147055
read      198.3   109.8    54.7   102.6   112.4   177.7   220.4   247.3   266.1   286.4   310.0   343.2   416.8   687.0  3190.9 121933.8   121908
read      201.0    95.0    54.7   101.7   111.5   182.4   230.6   257.3   274.0   292.0   313.5   344.0   409.3   538.2  1956.8 100653.2   100777
read      206.1    79.7    54.7   103.5   114.7   207.1   241.0   256.5   267.2   278.9   294.0   317.5   370.8   470.7  2027.5  48615.5    48531
read      199.0   108.9    54.7   102.7   112.7   179.1   222.8   249.8   268.4   288.5   311.9   344.2   410.3   545.4  2758.6 119761.8   120011
read      201.4    86.9    54.7   101.0   110.8   186.4   235.8   259.7   274.1   290.2   309.5   338.1   398.8   513.9  1338.1  83342.6    83358
read      205.3    90.9    54.7   102.3   112.6   200.6   242.2   260.4   271.9   285.7   302.1   327.6   385.2   499.1  2441.1  59904.0    59790

Total QPS = 90287.0 (117373040 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 28991140139 bytes :   21.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,18.09%,100.00%
