timestamp,memcached_cores_usage
1747340700,2
1747340702,2
1747340704,2
1747340706,1
1747340708,1
1747340710,1
1747340712,1
1747340714,1
1747340717,1
1747340719,2
1747340721,2
1747340723,1
1747340725,1
1747340727,1
1747340729,2
1747340732,2
1747340734,2
1747340736,2
1747340738,2
1747340740,2
1747340743,2
1747340745,1
1747340747,1
1747340749,1
1747340751,1
1747340753,1
1747340755,1
1747340757,2
1747340759,2
1747340761,2
1747340763,2
1747340765,2
1747340767,2
1747340769,2
1747340771,1
1747340773,1
1747340775,1
1747340777,1
1747340779,1
1747340781,1
1747340783,1
1747340785,2
1747340787,2
1747340789,2
1747340791,2
1747340793,2
1747340796,2
1747340798,2
1747340800,2
1747340802,2
1747340804,2
1747340806,2
1747340808,2
1747340810,2
1747340812,2
1747340814,2
1747340816,2
1747340818,2
1747340820,2
1747340822,1
1747340824,1
1747340826,2
1747340828,2
1747340830,2
1747340832,2
1747340834,2
1747340836,2
1747340838,2
1747340840,2
1747340842,2
1747340844,2
1747340846,2
1747340848,2
1747340850,1
1747340853,1
1747340855,2
1747340857,1
1747340859,2
1747340861,1
1747340863,2
1747340865,1
1747340867,2
1747340869,1
1747340871,2
1747340873,1
1747340875,2
1747340877,2
1747340879,2
1747340881,2
1747340883,2
1747340885,2
1747340887,2
1747340889,2
1747340891,2
1747340893,2
1747340895,2
1747340897,2
1747340900,2
1747340902,2
1747340904,2
1747340906,1
1747340908,1
1747340910,1
1747340912,1
1747340914,1
1747340916,1
1747340918,2
1747340920,2
1747340922,2
1747340924,2
1747340926,1
1747340928,1
1747340930,1
1747340932,2
1747340934,2
1747340936,2
1747340938,2
1747340940,1
1747340942,1
1747340944,1
1747340946,1
1747340948,1
1747340950,1
1747340952,2
1747340954,2
1747340956,2
1747340959,2
1747340961,2
1747340963,2
1747340965,2
1747340967,2
1747340969,1
1747340971,1
1747340973,2
1747340975,2
1747340977,2
1747340979,2
1747340981,2
1747340983,2
1747340985,2
1747340987,2
1747340989,1
1747340991,1
1747340993,1
1747340995,2
1747340997,2
1747340999,2
1747341001,2
1747341003,2
1747341005,2
1747341007,2
1747341009,2
1747341011,2
1747341013,2
1747341016,2
1747341018,2
1747341020,2
1747341022,2
1747341024,2
1747341026,2
1747341028,2
1747341030,2
1747341032,2
1747341034,2
1747341036,2
1747341038,1
1747341040,1
1747341042,1
1747341044,2
1747341046,2
1747341048,2
1747341050,2
1747341052,2
1747341054,2
1747341056,2
1747341058,2
1747341060,2
1747341062,2
1747341064,2
